shipment_id,commodity,hs_code,declared_value_usd,contract_value_usd,market_price_per_unit,declared_vs_market_ratio,declared_vs_contract_ratio,market_outlier_flag,contract_deviation_flag,benford_rare_digit_flag,is_round_value,risk_score,risk_category,risk_reasons
SHP06183,Minerals,100610,47884,48752,2795.08,0.0037868105921675917,0.9821956022317033,False,False,False,False,0,Low,No flags
SHP06181,Machinery,100610,77672,77731,2404.11,0.017703016916863205,0.9992409720703451,False,False,False,False,0,Low,No flags
SHP06133,Minerals,260300,145378,145915,1754.17,0.054631286746203996,0.9963197752115958,False,False,False,False,0,Low,No flags
SHP06131,Minerals,100610,21696,22586,1799.61,0.003455415722226584,0.9605950588860356,False,False,False,False,0,Low,No flags
SHP06126,Electronics,847130,142061,141629,1495.44,0.019351420155392852,1.0030502227651117,False,False,False,False,0,Low,No flags
SHP06106,Minerals,843890,104087,104522,2783.94,0.03402036180444127,0.9958381967432693,False,False,False,False,0,Low,No flags
SHP06087,Textiles,843890,41544,42451,2491.78,0.003500402879149111,0.9786341900073026,False,False,False,False,0,Low,No flags
SHP06278,Minerals,520942,22353,21546,765.15,0.025492041563215374,1.0374547479810639,False,False,False,False,0,Low,No flags
SHP01047,Machinery,100610,48284,47496,1378.66,0.02268291001798021,1.0165908708101734,False,False,False,False,0,Low,No flags
SHP01040,Agricultural,100610,107192,106798,1409.77,0.04493800113698274,1.0036892076630648,False,False,False,False,0,Low,No flags
SHP01036,Machinery,520942,128791,127862,1814.5,0.13972201187720093,1.0072656457743505,False,False,False,False,0,Low,No flags
SHP01022,Minerals,847130,116573,116454,1339.69,0.03791499191005574,1.0010218627097394,False,False,False,False,0,Low,No flags
SHP01011,Machinery,843890,16009,15802,343.59,0.013199241767087345,1.013099607644602,False,False,False,False,0,Low,No flags
SHP01007,Machinery,843890,17755,17988,2099.44,0.028863539622267547,0.9870469201690015,False,False,False,False,0,Low,No flags
SHP01005,Minerals,520942,131839,131203,922.06,0.11568212221024445,1.0048474501345244,False,False,False,False,0,Low,No flags
SHP00974,Electronics,100610,142863,143822,2437.48,0.05878730436184409,0.9933320354326877,False,False,False,False,0,Low,No flags
SHP00967,Machinery,260300,111305,110972,1285.39,0.01776618713215489,1.0030007569476984,False,False,False,False,0,Low,No flags
SHP00966,Agricultural,260300,36385,35543,1599.42,0.007053913632839191,1.0236896153954365,False,False,False,False,0,Low,No flags
SHP00963,Machinery,847130,130074,130373,1776.1,0.021221599893012623,0.9977065803502259,False,False,False,False,0,Low,No flags
SHP00954,Machinery,100610,50771,50512,1362.98,0.008113699919748986,1.0051274944567627,False,False,False,False,0,Low,No flags
SHP00951,Minerals,260300,76492,76730,9.28,1.7382269957387397,0.9968982145184413,False,False,False,False,0,Low,No flags
SHP00949,Agricultural,843890,48209,47245,2831.6,0.011856097972700456,1.020404275584718,False,False,False,False,0,Low,No flags
SHP00936,Agricultural,100610,148113,148907,2093.86,0.01716080082263396,0.9946678127959062,False,False,False,False,0,Low,No flags
SHP06477,Agricultural,520942,110249,110924,1852.8,0.021677229127539163,0.9939147524431142,False,False,False,False,0,Low,No flags
SHP06457,Minerals,843890,30829,31319,2861.34,0.0032452778675354814,0.9843545451642772,False,False,False,False,0,Low,No flags
SHP06445,Textiles,520942,18582,18758,2982.07,0.002184101667259784,0.9906173366030494,False,False,False,False,0,Low,No flags
SHP06442,Machinery,260300,128432,128348,2349.49,0.0290919521535514,1.0006544706578988,False,False,False,False,0,Low,No flags
SHP06394,Agricultural,520942,78967,78466,2453.38,0.00983410437409062,1.00638493105294,False,False,False,False,0,Low,No flags
SHP06388,Minerals,100610,117655,117350,2939.45,0.009836862958143552,1.0025990626331487,False,False,False,False,0,Low,No flags
SHP06381,Machinery,520942,68427,67963,747.68,0.08327488542294836,1.0068272442358341,False,False,False,False,0,Low,No flags
SHP06379,Minerals,260300,101590,101414,2318.4,0.030220009043097497,1.0017354605872957,False,False,False,False,0,Low,No flags
SHP06374,Agricultural,520942,21679,21809,310.35,0.01792951522904689,0.9940391581457196,False,False,False,False,0,Low,No flags
SHP06369,Minerals,260300,131025,131332,2703.87,0.012172399108571805,0.9976624128163738,False,False,False,False,0,Low,No flags
SHP06344,Agricultural,100610,133350,132480,1006.01,0.07801845458529377,1.0065670289855073,False,False,False,False,0,Low,No flags
SHP06333,Electronics,843890,35214,36075,1331.01,0.0064591310123515225,0.9761330561330561,False,False,False,False,0,Low,No flags
SHP06321,Electronics,847130,145030,144358,1435.26,0.04249280645980197,1.0046550935867773,False,False,False,False,0,Low,No flags
SHP06316,Agricultural,100610,48864,47933,1456.78,0.008683010711850611,1.0194229445267353,False,False,False,False,0,Low,No flags
SHP06308,Textiles,260300,102114,102955,487.4,0.10464914650388595,0.9918313826429023,False,False,False,False,0,Low,No flags
SHP06296,Electronics,260300,16240,17049,398.67,0.01068330588927565,0.9525485365710599,False,False,False,False,0,Low,No flags
SHP06611,Machinery,520942,56237,55629,1602.25,0.04600100571219167,1.0109295511334015,False,False,False,False,0,Low,No flags
SHP06607,Minerals,847130,19069,19606,1108.51,0.004793081847290492,0.9726104253799858,False,False,False,False,0,Low,No flags
SHP06596,Agricultural,260300,57003,56285,164.83,0.10029844430871826,1.0127565070622724,False,False,False,False,0,Low,No flags
SHP06589,Textiles,260300,78143,77183,2384.97,0.014122746863150019,1.0124379720923,False,False,False,False,0,Low,No flags
SHP06559,Agricultural,100610,16690,16007,1814.9,0.006435338669433386,1.0426688323858313,False,False,False,False,0,Low,No flags
SHP06554,Textiles,843890,114783,114010,2301.32,0.017712012463597965,1.0067801070081572,False,False,False,False,0,Low,No flags
SHP06545,Minerals,843890,131688,132131,2681.88,0.015692830980273836,0.9966472667277172,False,False,False,False,0,Low,No flags
SHP06544,Machinery,847130,113387,113787,2822.99,0.011037529302171658,0.9964846599347904,False,False,False,False,0,Low,No flags
SHP06542,Minerals,520942,47782,46789,322.62,0.2692838746400212,1.0212229370151105,False,False,False,False,0,Low,No flags
SHP06537,Minerals,100610,15568,16278,2896.48,0.0012889208050231085,0.9563828480157267,False,False,False,False,0,Low,No flags
SHP06516,Electronics,847130,146735,146642,1186.48,0.11131642123824008,1.0006341975695912,False,False,False,False,0,Low,No flags
SHP06508,Agricultural,843890,28618,28696,99.32,0.07256090344080367,0.9972818511290772,False,False,False,False,0,Low,No flags
SHP06500,Agricultural,100610,132445,132573,2220.49,0.044982462019189214,0.9990344942031937,False,False,False,False,0,Low,No flags
SHP06497,Electronics,843890,76331,76420,550.66,0.028699233045322087,0.9988353834074849,False,False,False,False,0,Low,No flags
SHP06485,Minerals,520942,16810,16114,2909.88,0.0014165940470501224,1.0431922551818296,False,False,False,False,0,Low,No flags
SHP06478,Agricultural,843890,106135,106522,2531.17,0.008753904337422477,0.9963669476727812,False,False,False,False,0,Low,No flags
SHP06645,Machinery,843890,75577,75517,646.13,0.038705731788458216,1.0007945230875168,False,False,False,False,0,Low,No flags
SHP00930,Agricultural,843890,21043,20850,1791.2,0.005570407858788479,1.0092565947242207,False,False,False,False,0,Low,No flags
SHP00928,Minerals,847130,71133,70690,2158.46,0.028607153170933597,1.006266798698543,False,False,False,False,0,Low,No flags
SHP00924,Electronics,100610,78704,78104,2266.02,0.013551409227926333,1.0076820649390557,False,False,False,False,0,Low,No flags
SHP00922,Agricultural,520942,129476,130468,1679.61,0.017885601578236227,0.9923966029984364,False,False,False,False,0,Low,No flags
SHP00916,Machinery,100610,120577,120612,863.87,0.060110988044535324,0.9997098132855768,False,False,False,False,0,Low,No flags
SHP00911,Machinery,847130,110584,111001,2108.46,0.03517622942948122,0.9962432770875939,False,False,False,False,0,Low,No flags
SHP00907,Agricultural,520942,38161,37742,1660.35,0.01107115041150469,1.0111016904244607,False,False,False,False,0,Low,No flags
SHP00896,Textiles,843890,32197,31429,937.03,0.007292167408178574,1.024436030417767,False,False,False,False,0,Low,No flags
SHP00895,Electronics,260300,39268,39861,27.04,0.3854084222163595,0.9851233034795915,False,False,False,False,0,Low,No flags
SHP00867,Electronics,260300,79099,79263,189.72,0.10911409108082143,0.9979309387734504,False,False,False,False,0,Low,No flags
SHP00865,Textiles,100610,25365,25871,2019.57,0.0205558171394379,0.980441420895984,False,False,False,False,0,Low,No flags
SHP00864,Minerals,520942,26322,25444,358.43,0.024643266205508097,1.0345071529633705,False,False,False,False,0,Low,No flags
SHP06643,Agricultural,843890,138931,139605,2132.64,0.08911775430982238,0.9951720926900899,False,False,False,False,0,Low,No flags
SHP06623,Electronics,100610,109770,110109,1946.0,0.016345411893360667,0.9969212325967904,False,False,False,False,0,Low,No flags
SHP06619,Electronics,843890,53406,53447,516.48,0.02600045521974401,0.999232884914027,False,False,False,False,0,Low,No flags
SHP06782,Electronics,843890,58325,58087,410.34,0.09259819337868541,1.0040973023223785,False,False,False,False,0,Low,No flags
SHP06777,Textiles,847130,26558,26275,2914.51,0.0030374459743375956,1.0107706945765937,False,False,False,False,0,Low,No flags
SHP06771,Machinery,260300,67027,66301,854.52,0.07060142891132254,1.0109500610850515,False,False,False,False,0,Low,No flags
SHP06766,Textiles,847130,47516,48039,2885.85,0.017800179721277492,0.9891130123441371,False,False,False,False,0,Low,No flags
SHP06762,Agricultural,100610,17409,17180,549.2,0.03716158812263644,1.0133294528521537,False,False,False,False,0,Low,No flags
SHP06760,Minerals,100610,113453,113709,2217.12,0.014167037484842607,0.9977486390699065,False,False,False,False,0,Low,No flags
SHP06759,Machinery,847130,118455,119316,1261.45,0.028620494001251492,0.9927838680478729,False,False,False,False,0,Low,No flags
SHP06730,Machinery,843890,20606,19606,779.53,0.06478891378238723,1.0510047944506784,False,False,False,False,0,Low,No flags
SHP06702,Textiles,520942,107384,106897,2012.71,0.013952129198026042,1.0045557873466981,False,False,False,False,0,Low,No flags
SHP06699,Textiles,847130,101925,102394,1942.72,0.0693982810551333,0.995419653495322,False,False,False,False,0,Low,No flags
SHP06685,Machinery,843890,53845,53794,1133.35,0.02655650947296019,1.0009480611220583,False,False,False,False,0,Low,No flags
SHP06671,Electronics,847130,110419,110591,1646.5,0.01666572082838529,0.9984447197330705,False,False,False,False,0,Low,No flags
SHP06667,Machinery,520942,24192,24001,2206.43,0.021207578192140045,1.007958001749927,False,False,False,False,0,Low,No flags
SHP06658,Agricultural,260300,148936,148149,1602.72,0.04521996304579052,1.0053122194547381,False,False,False,False,0,Low,No flags
SHP06652,Machinery,520942,6791,7081,855.37,0.002834435686456018,0.959045332580144,False,False,False,False,0,Low,No flags
SHP06649,Electronics,520942,38974,38138,2585.27,0.007575581901741628,1.0219203943573338,False,False,False,False,0,Low,No flags
SHP06939,Electronics,843890,40743,41511,912.46,0.012827296855434912,0.9814988798149888,False,False,False,False,0,Low,No flags
SHP06926,Agricultural,260300,135587,135670,2109.17,0.017554486342254358,0.9993882214196211,False,False,False,False,0,Low,No flags
SHP06922,Agricultural,260300,59985,59391,1269.76,0.03617244329058193,1.0100015153811184,False,False,False,False,0,Low,No flags
SHP06916,Agricultural,520942,108807,108310,1980.1,0.012838844634958962,1.0045886806389068,False,False,False,False,0,Low,No flags
SHP06902,Agricultural,847130,70387,70767,390.51,0.04275232062854409,0.9946302655192392,False,False,False,False,0,Low,No flags
SHP06901,Agricultural,100610,16230,16562,2032.82,0.003123623959925602,0.9799541118222437,False,False,False,False,0,Low,No flags
SHP06891,Textiles,100610,56968,57286,1416.2,0.014553529951434415,0.9944489054917431,False,False,False,False,0,Low,No flags
SHP06883,Machinery,520942,28448,29363,2548.66,0.002745190340254184,0.9688383339577019,False,False,False,False,0,Low,No flags
SHP06880,Electronics,260300,57012,57044,1348.24,0.009305950668706955,0.9994390295210714,False,False,False,False,0,Low,No flags
SHP06877,Minerals,100610,138424,137985,2812.96,0.028151815649747745,1.0031815052360764,False,False,False,False,0,Low,No flags
SHP06874,Agricultural,847130,47694,47959,104.53,0.31751630271858106,0.9944744469234138,False,False,False,False,0,Low,No flags
SHP06863,Electronics,847130,61804,62218,2010.84,0.0320160563081432,0.9933459770484425,False,False,False,False,0,Low,No flags
SHP06861,Agricultural,520942,126742,126185,224.23,0.11842282164801919,1.0044141538217697,False,False,False,False,0,Low,No flags
SHP06831,Minerals,520942,30065,29359,851.53,0.009156388892963134,1.024047140570183,False,False,False,False,0,Low,No flags
SHP06810,Minerals,100610,50711,49750,1286.4,0.028607303648665233,1.019316582914573,False,False,False,False,0,Low,No flags
SHP06795,Agricultural,100610,34617,33981,2732.14,0.005544983702309868,1.0187163414849474,False,False,False,False,0,Low,No flags
SHP07029,Machinery,100610,102446,103414,539.36,0.04068978766163433,0.9906395652426171,False,False,False,False,0,Low,No flags
SHP07027,Agricultural,520942,54745,55168,1951.07,0.01682191997482191,0.9923325116009281,False,False,False,False,0,Low,No flags
SHP07016,Machinery,260300,19282,20043,827.79,0.0370913174308109,0.9620316319912189,False,False,False,False,0,Low,No flags
SHP07002,Textiles,847130,131402,131783,2081.08,0.07625755263269564,0.9971088835434009,False,False,False,False,0,Low,No flags
SHP06999,Electronics,843890,66397,67114,221.4,0.07660181752945669,0.989316685043359,False,False,False,False,0,Low,No flags
SHP06998,Minerals,847130,77927,78664,1821.08,0.0181090309461023,0.9906310383402828,False,False,False,False,0,Low,No flags
SHP06997,Agricultural,847130,22326,23114,2888.02,0.007800762747302715,0.9659081076403911,False,False,False,False,0,Low,No flags
SHP06996,Minerals,520942,75724,74821,1796.96,0.022803062102768272,1.012068804212721,False,False,False,False,0,Low,No flags
SHP06993,Minerals,843890,71607,72523,2315.9,0.06780642287527186,0.987369524150959,False,False,False,False,0,Low,No flags
SHP06988,Textiles,843890,23343,23821,1550.43,0.003351697066615059,0.9799336719701104,False,False,False,False,0,Low,No flags
SHP06978,Machinery,100610,54252,53280,471.88,0.09241953987429907,1.0182432432432433,False,False,False,False,0,Low,No flags
SHP06973,Machinery,260300,108476,109255,542.71,0.08384160574219932,0.9928698915381448,False,False,False,False,0,Low,No flags
SHP06965,Textiles,100610,51294,52043,2897.62,0.004169127213578238,0.9856080548776973,False,False,False,False,0,Low,No flags
SHP06961,Textiles,100610,144973,145912,1879.25,0.024122599572717517,0.9935646142880641,False,False,False,False,0,Low,No flags
SHP06959,Textiles,843890,67724,67790,912.66,0.043042384507934614,0.9990264050744948,False,False,False,False,0,Low,No flags
SHP06950,Electronics,847130,142785,142581,740.73,0.0666537154415295,1.00143076567004,False,False,False,False,0,Low,No flags
SHP07138,Minerals,847130,146216,146889,2133.78,0.02030954436964553,0.9954183090633063,False,False,False,False,0,Low,No flags
SHP07117,Minerals,520942,46951,46381,1556.61,0.010676934497947179,1.0122895151031672,False,False,False,False,0,Low,No flags
SHP07110,Agricultural,843890,149925,149748,1256.35,0.029516147508130874,1.0011819857360365,False,False,False,False,0,Low,No flags
SHP07099,Agricultural,520942,40894,41026,2881.93,0.010426007656978934,0.9967825281528787,False,False,False,False,0,Low,No flags
SHP07094,Electronics,100610,118855,118210,61.2,0.46405619197101383,1.00545639116826,False,False,False,False,0,Low,No flags
SHP07091,Textiles,843890,6080,5879,2404.81,0.0035963958269670574,1.0341894880081646,False,False,False,False,0,Low,No flags
SHP07090,Minerals,847130,126732,127687,1468.47,0.01819950854089184,0.9925207734538364,False,False,False,False,0,Low,No flags
SHP07089,Minerals,847130,34106,34421,2201.67,0.0085255741439619,0.9908486098602597,False,False,False,False,0,Low,No flags
SHP07086,Electronics,843890,140970,141782,213.35,0.1333761110773132,0.9942728978290615,False,False,False,False,0,Low,No flags
